INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL
2.63;2.17;-3.21;37.25;1600.00;13.00;84.22;13.00;73.00;1.76;79.14;4.14;3.02;2.50;23.23;23.64;23.78;24.77;0.50;0.52;2.09;175.92;3740056;3005750.50;12.02
2.63;2.14;-3.21;37.25;1600.00;13.00;84.22;13.00;73.00;1.76;79.14;4.14;3.02;2.47;23.23;23.64;23.78;24.77;0.50;0.52;2.09;175.92;3740056;3005750.50;12.02
2.75;2.14;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.14;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.14;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.58;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.13;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.13;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.13;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.57;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.12;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.12;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.75;2.12;21.70;49.41;1675.00;3.00;84.22;0.00;75.00;2.50;79.14;4.42;3.32;2.56;23.23;23.64;23.52;24.50;0.50;0.52;2.12;175.95;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.14;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.14;2.66;2.05;2.20;23.23;23.64;23.25;24.24;0.50;0.52;2.15;175.98;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.16;18.41;37.25;1400.00;2.00;84.22;0.00;77.00;2.50;79.14;2.62;2.02;2.17;23.23;23.64;22.98;23.94;0.50;0.52;2.18;176.01;3740056;3005750.50;12.02
2.00;2.61;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.61;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.61;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.68;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;4.44;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;4.44;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;4.44;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;4.55;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.43;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.35;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.35;18.41;37.25;1425.00;2.00;84.22;0.00;77.00;2.50;79.13;2.66;2.05;2.41;23.23;23.64;22.71;23.66;0.50;0.52;2.20;176.03;3740056;3005750.50;12.02
2.00;2.08;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.36;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.11;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.39;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.11;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.39;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.12;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.40;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.12;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.40;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.12;18.41;37.25;1575.00;7.00;84.22;6.00;78.00;1.84;79.13;2.91;2.27;2.40;23.23;23.64;22.46;23.44;0.50;0.52;2.23;176.06;3740056;3005750.50;12.02
2.00;2.07;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.31;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.07;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.31;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.07;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.31;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.06;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.29;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.06;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.29;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.06;22.17;37.25;1550.00;2.00;84.22;0.00;80.00;2.50;79.13;2.79;2.23;2.29;23.23;23.64;22.20;23.17;0.50;0.52;2.26;176.09;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.52;2.29;176.12;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.52;2.29;176.12;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.52;2.29;176.12;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;3740056;3005750.50;12.02
2.00;2.06;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.22;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;3740056;3005750.50;12.02
2.00;2.60;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.80;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;1514380;3005750.50;12.02
2.00;2.60;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.80;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;1514380;3005750.50;12.02
2.00;2.49;18.88;37.25;1500.00;2.00;84.22;0.00;81.00;2.50;79.14;2.67;2.16;2.69;23.24;23.64;21.94;22.89;0.50;0.53;2.29;176.12;1514380;3005750.50;12.02
2.00;2.28;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.00;2.28;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.00;2.28;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.18;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.00;2.29;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.00;2.29;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.00;2.29;17.94;37.25;1325.00;2.00;84.22;0.00;82.00;0.00;79.14;2.33;1.91;2.19;23.24;23.64;21.69;22.61;0.50;0.53;2.32;176.15;1514380;3014836.75;12.06
2.25;2.41;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.25;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.41;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.25;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.41;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.38;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.38;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.38;17.00;37.25;1300.00;2.00;84.22;0.00;76.00;2.50;79.14;2.77;2.11;2.22;23.24;23.64;21.46;22.36;0.50;0.53;2.35;176.18;1514380;3014836.75;12.06
2.25;2.41;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.41;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.41;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.04;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.46;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.46;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.46;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.08;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.47;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.09;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.47;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.10;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.48;16.53;37.25;1175.00;2.00;84.22;0.00;68.00;2.50;79.13;2.80;1.90;2.10;23.24;23.64;21.26;22.15;0.51;0.53;2.38;176.21;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.25;2.52;23.11;37.25;1125.00;2.00;84.22;0.00;63.00;2.50;79.13;2.89;1.82;2.04;23.24;23.64;21.08;21.98;0.51;0.53;2.40;176.23;1514380;3014836.75;12.06
2.38;2.53;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;2.00;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.53;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;2.00;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.53;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;2.00;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.48;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.48;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.48;17.00;37.25;1100.00;2.00;84.22;0.00;60.00;2.50;79.13;3.14;1.88;1.96;23.24;23.64;20.92;21.80;0.51;0.53;2.42;176.25;1514380;3014836.75;12.06
2.38;2.46;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;2.00;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.46;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;2.00;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.46;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;2.00;23.24;23.64;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.99;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.99;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.99;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.98;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.98;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.45;15.59;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.98;23.24;23.65;20.76;21.63;0.51;0.53;2.44;176.28;1514380;3014836.75;12.06
2.38;2.43;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.97;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.38;2.43;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.97;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.38;2.43;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.97;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.38;2.41;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.95;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.38;2.41;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.95;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.38;2.42;16.06;37.25;1125.00;2.00;84.22;0.00;60.00;2.50;79.12;3.21;1.92;1.96;23.24;23.65;20.60;21.47;0.51;0.53;2.47;176.30;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.99;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.99;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.99;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.98;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.98;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.45;17.47;37.25;1125.00;2.00;84.22;0.00;61.00;2.50;79.12;2.99;1.82;1.98;23.24;23.65;20.44;21.30;0.51;0.53;2.49;176.32;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.99;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.98;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.98;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.99;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.99;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.99;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.97;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.97;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1150.00;2.00;84.22;0.00;62.00;2.50;79.12;3.00;1.86;1.97;23.24;23.65;20.28;21.13;0.51;0.53;2.51;176.34;1514380;3014836.75;12.06
2.25;2.42;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.96;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.42;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.96;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.42;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.96;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.95;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.95;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1125.00;2.00;82.11;0.00;63.00;2.50;79.11;2.89;1.82;1.95;23.24;23.65;20.12;20.98;0.51;0.53;2.54;176.37;1514380;3014836.75;12.06
2.25;2.40;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.94;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.95;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.95;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.41;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.95;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.42;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.96;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.42;16.06;37.25;1125.00;2.00;82.11;0.00;65.00;2.50;79.11;2.80;1.82;1.96;23.24;23.65;19.96;20.80;0.51;0.53;2.56;176.39;1514380;3014836.75;12.06
2.25;2.37;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
2.25;2.38;16.06;37.25;1175.00;2.00;82.11;0.00;64.00;2.50;79.11;2.97;1.90;2.01;23.24;23.65;19.80;20.63;0.51;0.53;2.58;176.41;1514380;3014836.75;12.06
